original_site_code,sitename,lat,long,country,species_name
AmzAC033,"Rio Branco, floresta estacional de terra firme",-10.1694444444444,-68.2375,Brasil,Trichilia fasciculata
AtlSP010,"Ilha Comprida, mosaico flúvio-arenícola costeiro",-24.9061111111111,-47.7938888888889,Brasil,Casearia sylvestris
CerMT047,"Araputanga, floresta ripícola",-15.5252777777778,-58.3655555555556,Brasil,Eugenia flavescens
CerMG172,"Corinto, cerrado",-18.3533333333333,-44.4686111111111,Brasil,Erythroxylum daphnites
CerMA027,"Pé-de-Galinha, cerradão distrófico",-7.75972222222222,-45.7772222222222,Brasil,Antonia ovata
AmzPA198,"Parauapebas, Rio Itacaiúnas, floresta estacional inundável",-6.03944444444444,-49.9066666666667,Brasil,Duroia paraensis
CerTO066,"Paranã, floresta ripícola",-12.8419444444444,-47.8091666666667,Brasil,Croton matourensis
AtlSP126,"Guaiçara, floresta semidecídua",-21.4944444444444,-49.6838888888889,Brasil,Celtis iguanaea
AtlPR081,"Pato Branco, floresta estacional de araucária",-26.1930555555556,-52.6775,Brasil,Erythrina falcata
AtlPR060,"Tibagi, floresta estacional de araucária",-24.4780555555556,-50.4066666666667,Brasil,Cordia ecalyculata
CerMS081,"Paraíso das Águas, floresta ripícola",-19.2530555555556,-52.8083333333333,Brasil,Campomanesia velutina
AtlSP183,"Botucatu, floresta semidecídua",-22.8375,-48.4263888888889,Brasil,Lafoensia pacari
AtlSC050,"Ibirama, floresta pluvial",-27.0288888888889,-49.555,Brasil,Luetzelburgia guaissara
AtlMG230,"Sacramento, floresta semidecídua",-19.8855555555556,-47.4275,Brasil,Ficus eximia
AtlSC027,"Canelinhas, floresta pluvial",-27.2608333333333,-48.7427777777778,Brasil,Myrcia glabra
AmzRO063,"Cerejeiras, floresta estacional subserrana",-13.2441666666667,-60.8486111111111,Brasil,Virola elongata
CerMT172,"Santa Terezinha, cerrado de murundus",-10.1019444444444,-50.4869444444444,Brasil,Copaifera malmei
CaaCE027,"Boa Viagem, caatinga quartzosa",-5.1225,-39.79,Brasil,Guettarda angelica
AmzAM273,"Santo Antônio do Matupi, floresta pluvial de terra firme",-7.88305555555556,-61.3375,Brasil,Palicourea guianensis
AtlSE010,"Pacatuba, floresta semidecídua",-10.5511111111111,-36.735,Brasil,Stryphnodendron pulcherrimum
AmzMA030,"Açailândia, floresta estacional de terra firme",-4.73416666666667,-47.7366666666667,Brasil,Swartzia brachyrachis
CerSP025,"São Carlos, cerrado",-21.9816666666667,-47.8697222222222,Brasil,Byrsonima coccolobifolia
CaaMG035,"Taiobeiras, floresta decídua",-15.8702777777778,-42.0655555555556,Brasil,Cestrum axillare
AmzRO060,"Pimenta Bueno, floresta estacional subserrana",-12.0344444444444,-60.6080555555556,Brasil,Protium decandrum
AmzMT039,"Querência, floresta estacional subserrana",-12.1794444444444,-52.6711111111111,Brasil,Sacoglottis guianensis
AtlMG101,"Peixe Cru, floresta semidecídua",-17.1180555555556,-42.9486111111111,Brasil,Melanoxylon brauna
CaaRN018,"Jucurutu, caatinga quartzosa",-6.05472222222222,-37.0313888888889,Brasil,Rhamnidium molle
AmzRR016,"Furo de Maracá, Rio Uraricoera, floresta inundável de água branca",3.33388888888889,-61.6316666666667,Brasil,Ficus maxima
AmzPA214,"Sete Quedas do Teles Pires, floresta estacional de terra firme",-9.34333333333333,-56.7644444444444,Brasil,Tapirira obtusa
AmzAM144,"Manaus, Silvicultura Tropical, floresta pluvial de terra firme",-2.65305555555556,-60.0966666666667,Brasil,Simaba cedron
AtlRJ063,"Guapiaçu, floresta pluvial",-22.4125,-42.8205555555556,Brasil,Peltogyne discolor
AmzPA182,"Canaã dos Carajás, Serra do Sossego, floresta pluvial subserrana",-6.47388888888889,-50.0777777777778,Brasil,Protium unifoliolatum
AtlMG104,"Abadia, floresta semidecídua",-17.6769444444444,-43.1066666666667,Brasil,Campomanesia sessiliflora
CerTO051,"Filadélfia, Bielândia, floresta ripícola",-7.51027777777778,-47.8966666666667,Brasil,Licania heteromorpha
AtlPR132,"Londrina, floresta semidecídua",-23.4502777777778,-51.2541666666667,Brasil,Tabernaemontana catharinensis
CerDF001,"Rio São Bartolomeu, floresta ripícola",-15.8472222222222,-47.715,Brasil,Chionanthus trichotomus
AtlBA054,"Olivença, floresta pluvial",-14.9697222222222,-39.1158333333333,Brasil,Schoepfia brasiliensis
AtlSC072,"Lauro Muller, floresta pluvial",-28.35,-49.4997222222222,Brasil,Zanthoxylum kleinii
CerMT148,"Nova Xavantina, cerradão mesotrófico",-14.5336111111111,-52.4761111111111,Brasil,Eugenia aurata
CerMG118,"Baldim, floresta decídua",-19.2733333333333,-43.8408333333333,Brasil,Allophylus racemosus
AtlRS122,"Pantano Grande, floresta semidecídua",-30.1016666666667,-52.3966666666667,Brasil,Cupania vernalis
AmzAM290,"Estirão do Equador, floresta pluvial de terra firme",-4.53388888888889,-71.6266666666667,Brasil/Perú,Oxandra mediocris
CaaSE010,"Nossa Senhora das Dores, floresta decídua",-10.4144444444444,-37.1725,Brasil,Aspidosperma discolor
AmzRO056,"Seringueiras, floresta estacional de terra firme",-11.6936111111111,-63.2216666666667,Brasil,Ouratea castaneifolia
CerTO056,"Centenário, floresta ripícola",-8.97277777777778,-47.4386111111111,Brasil,Eugenia florida
AtlES004,"Linhares, Pontal do Ipiranga, mosaico arenícola costeiro",-19.2022222222222,-39.7277777777778,Brasil,Solanum caavurana
AtlBA052,"Itabuna, floresta pluvial",-14.7138888888889,-39.2727777777778,Brasil,Pachystroma longifolium
AtlSP027,"Cubatão, floresta pluvial",-23.8497222222222,-46.4322222222222,Brasil,Hieronyma alchorneoides
AtlPB009,"João Pessoa, floresta pluvial",-7.145,-34.8608333333333,Brasil,Casearia decandra
AtlRJ058,"Serra das Cinco Pontas, floresta pluvial",-21.7891666666667,-41.6780555555556,Brasil,Calyptranthes lucida
AtlSC034,"Imbituba, floresta pluvial",-28.1730555555556,-48.7636111111111,Brasil,Psychotria laciniata
AtlRJ023,"Guapimirim, Centro de Primatologia, floresta pluvial",-22.4883333333333,-42.9122222222222,Brasil,Piptadenia gonoacantha
AtlBA154,"Catolés, Serra da Tromba, campo rupícola",-13.2708333333333,-41.7886111111111,Brasil,Chamaecrista cytisoides
AtlMG205,"Cataguases, floresta semidecídua",-21.3738888888889,-42.7186111111111,Brasil,Myrcia laruotteana
AmzPA058,"Boca do Aramá, Rio Anajás, floresta inundável de água branca",-0.841666666666667,-50.1158333333333,Brasil,Chrysophyllum cuneifolium
AtlPR121,"Porto Camargo, floresta semidecídua",-23.3836111111111,-53.7630555555556,Brasil,Ocotea indecora
CerGO088,"Goiás Velho, floresta ripícola",-15.9258333333333,-50.0827777777778,Brasil,Cordiera concolor
CerMG192,"Monte Carmelo, floresta ripícola",-18.665,-47.4847222222222,Brasil,Pleroma candolleanum
AtlRJ075,"Teresópolis, floresta nebular",-22.4544444444444,-42.9502777777778,Brasil,Ocotea corymbosa
AtlBA066,"Ibirapitanga, floresta pluvial",-13.8897222222222,-39.4619444444444,Brasil,Manilkara salzmannii
AtlSP072,"Serra do Japi, floresta nebular",-23.2675,-46.9680555555556,Brasil,Myrcia guianensis
AmzAP023,"Oiapoque, Alto Rio Anotaié, floresta pluvial de terra firme",2.75861111111111,-51.9452777777778,Brasil,Pouteria caimito
AtlMG184,"Poços de Caldas, Alcoa, nanofloresta rupícola",-21.9280555555556,-46.6172222222222,Brasil,Ficus lagoensis
AtlRJ033,"Niterói, Serra da Tiririca, floresta pluvial",-22.9294444444444,-42.9794444444444,Brasil,Matayba intermedia
AtlPR089,"Prudentópolis, floresta estacional de araucária",-25.075,-51.2852777777778,Brasil,Pimenta pseudocaryophyllus
AmzAM174,"Itamarati, floresta pluvial de terra firme",-6.35416666666667,-68.2566666666667,Brasil,Licaria crassifolia
CerGO014,"Parque Altamiro de Moura, floresta ripícola",-16.5461111111111,-49.1347222222222,Brasil,Guadua magna
CerMT081,"Chapada dos Guimarães, cerrado",-15.2419444444444,-55.54,Brasil,Vochysia cinnamomea
CerMG031,"Santana do Riacho, Rio Cipó, floresta ripícola",-19.1133333333333,-43.7411111111111,Brasil,Amaioua guianensis
AmzAM279,"Parque dos Campos Amazônicos, savana hipersazonal",-8.32361111111111,-61.7247222222222,Brasil,Miconia stenostachya
AtlBA054,"Olivença, floresta pluvial",-14.9697222222222,-39.1158333333333,Brasil,Zollernia ilicifolia
AtlBA058,"Porto Seguro, floresta pluvial",-16.3530555555556,-39.1427777777778,Brasil,Ocotea glauca
AtlSP067,"Bananal, floresta nebular",-22.8252777777778,-44.3933333333333,Brasil,Weinmannia organensis
AmzAM022,"Balbina, Santo Antônio do Abonari, floresta pluvial de terra firme",-1.29305555555556,-60.3913888888889,Brasil,Mezilaurus itauba
AtlPB007,"Barra de Camaratuba, savana arenícola costeira",-6.54666666666667,-34.9883333333333,Brasil,Psidium guajava
AtlMG207,"Leopoldina, floresta semidecídua",-21.5663888888889,-42.6219444444444,Brasil,Eugenia uniflora
CerTO095,"Novo Acordo, cerradão mesotrófico",-9.94472222222222,-47.6558333333333,Brasil,Cordia trichotoma
AtlRJ105,"Três Rios, floresta semidecídua",-22.1955555555556,-43.1455555555556,Brasil,Piptocarpha axillaris
AtlSC036,"Morro da Fumaça, floresta pluvial",-28.6191666666667,-49.2322222222222,Brasil,Sapium glandulosum
AmzAM150,"Silves a Itacoatiara, floresta pluvial de terra firme",-2.88472222222222,-58.7066666666667,Brasil,Lacmellea arborescens
AmzAM176,"Tapauá, Aldeia Indígena Deni, floresta pluvial de terra firme",-6.80694444444444,-66.9380555555556,Brasil,Ficus insipida
CerGO123,"Ceres, floresta ripícola",-15.2355555555556,-49.4875,Brasil,Ocotea corymbosa
AtlSE002,"Praia do Saco, mosaico arenícola costeiro",-11.4119444444444,-37.3297222222222,Brasil,Brodriguesia santosii
CerMA026,"São Domingos do Azeitão, cerradão mesotrófico",-6.84388888888889,-44.3897222222222,Brasil,Solanum crinitum
AtlSP068,"São Francisco Xavier, floresta nebular",-22.8819444444444,-45.955,Brasil,Citronella paniculata
AtlMG055,"Alvinópolis, floresta semidecídua",-20.0641666666667,-43.0319444444444,Brasil,Ocotea dispersa
CerGO039,"Jataí, cerradão mesotrófico",-17.8919444444444,-51.4230555555556,Brasil,Aegiphila integrifolia
AmzAM143,"Manaus, EMBRAPA, floresta pluvial de terra firme",-2.53944444444444,-59.9983333333333,Brasil,Pseudolmedia laevigata
AtlSC086,"Rio do Sul, floresta pluvial",-27.18,-49.68,Brasil,Schinus engleri
CerMG206,"Santa Vitória, floresta decídua",-19.1794444444444,-50.6969444444444,Brasil,Bauhinia pentandra
AtlSC021,"Araquari, Inferninho, floresta pluvial",-26.4111111111111,-48.6983333333333,Brasil,Diospyros inconstans
AtlRS113,"São Sebastião do Caí, floresta semidecídua",-29.5552777777778,-51.2863888888889,Brasil,Mollinedia elegans
AtlRJ078,"Pico da Tijuca, floresta nebular",-22.9441666666667,-43.2872222222222,Brasil,Neomitranthes warmingiana
AtlBA053,"Ilhéus, floresta pluvial",-14.7808333333333,-39.0836111111111,Brasil,Picramnia bahiensis
CerMG058,"Gouveia, cerrado rupícola",-18.5730555555556,-43.8072222222222,Brasil,Lithrea molleoides
AtlMG130,"Serra da Calçada, floresta semidecídua",-20.1369444444444,-43.9966666666667,Brasil,Vochysia emarginata
CaaCE046,"Mauriti, floresta decídua",-7.43777777777778,-38.6019444444444,Brasil,Helicteres baruensis
AmzPA037,"Castanhal, floresta pluvial de terra firme",-1.31944444444444,-47.9894444444444,Brasil,Neoptychocarpus apodanthus
CerGO173,"Alto Paraíso de Goiás, cerrado rupícola",-14.1533333333333,-47.6027777777778,Brasil,Virola sebifera
CerMG120,"Doresópolis, floresta decídua",-20.2711111111111,-45.9702777777778,Brasil,Cedrela fissilis
AmzMT043,"Nova Lacerda, floresta estacional subserrana",-14.4094444444444,-59.7838888888889,Brasil,Ficus crocata
CaaBA022,"Senhor do Bonfim, caatinga quartzítica",-10.4055555555556,-40.215,Brasil,Solanum gardneri
AtlBA123,"Saúde, floresta semidecídua",-10.9316666666667,-40.4027777777778,Brasil,Eugenia candolleana
CaaPB041,"Cuité e Jaçanã, floresta decídua",-6.4325,-36.1422222222222,Brasil,Brasiliopuntia brasiliensis
AmzAM148,"Rio Preto da Eva, Reserva Egler, floresta pluvial de terra firme",-2.75777777777778,-59.7583333333333,Brasil,Chrysophyllum prieurii
AtlMG011,"Marilac, floresta semidecídua",-18.4933333333333,-42.0708333333333,Brasil,Miconia cinnamomifolia
AmzAM145,"Itapiranga, floresta pluvial de terra firme",-2.71694444444444,-58.1247222222222,Brasil,Guarea convergens
CaaCE034,"Lavras da Mangabeira, caatinga quartzosa",-6.72388888888889,-38.8369444444444,Brasil,Cenostigma pyramidale
AmzMA025,"Buriticupu, floresta estacional de terra firme",-3.88555555555556,-46.2597222222222,Brasil,Clarisia ilicifolia
AtlPR009,"Antonina, floresta pluvial",-25.4511111111111,-48.7011111111111,Brasil,Cinnamodendron dinisii
AtlSC146,"Irineópolis, floresta estacional de araucária",-26.3730555555556,-50.7658333333333,Brasil,Maytenus evonymoides
AmzAM141,"São Sebastião do Uatumã, floresta pluvial de terra firme",-2.47277777777778,-57.9247222222222,Brasil,Couma macrocarpa
AmzAC030,"Bujari, floresta estacional de terra firme",-9.76138888888889,-68.1522222222222,Brasil,Ocotea cernua
AtlMG272,"Santa Rita de Caldas, floresta semidecídua",-22.0805555555556,-46.3477777777778,Brasil,Ficus calyptroceras
AmzMT026,"Aripuanã, Dardanelos, floresta estacional de terra firme",-10.1555555555556,-59.4447222222222,Brasil,Lacunaria jenmanii
AmzRO051,"Vale do Anari, Rebio Jaru, floresta estacional de terra firme",-9.56583333333333,-61.7780555555556,Brasil,Tetragastris panamensis
AtlMG260,"Itamogi, floresta semidecídua",-21.1125,-46.975,Brasil,Trema micrantha
AtlSC121,"Mirim Doce, floresta pluvial de araucária",-27.1825,-50.2177777777778,Brasil,Ormosia arborea
CerCE005,"Missão Velha, cerradão mesotrófico",-7.27527777777778,-39.1088888888889,Brasil,Simarouba versicolor
AtlMG204,"Rio Pomba, floresta semidecídua",-21.2730555555556,-43.1052777777778,Brasil,Cupania oblongifolia
AtlMG135,"Ouro Branco, floresta semidecídua",-20.4972222222222,-43.7241666666667,Brasil,Remijia ferruginea
AtlSC158,"Correia Pinto, floresta estacional de araucária",-27.6308333333333,-50.22,Brasil,Moquiniastrum polymorphum
AmzPA197,"Altamira, Rio Xingu, floresta estacional inundável",-3.20611111111111,-52.1616666666667,Brasil,Cynometra longifolia
AtlSP062,"São Miguel Arcanjo, P.E. Carlos Botelho, floresta pluvial",-24.1394444444444,-47.9997222222222,Brasil,Cordia magnoliifolia
CerBA027,"Correntina, Rio das Éguas, floresta ripícola",-13.5030555555556,-45.5022222222222,Brasil,Copaifera luetzelburgii
AmzMA027,"Bacabal, floresta estacional de terra firme",-4.2875,-44.7161111111111,Brasil,Inga capitata
CaaBA158,"Planaltino, floresta decídua",-13.2316666666667,-40.3341666666667,Brasil,Anadenanthera colubrina
AtlSP079,"Piquete, floresta nebular",-22.5680555555556,-45.2191666666667,Brasil,Baccharis serrulata
AtlSC040,"Turvo, floresta pluvial",-28.9555555555556,-49.7261111111111,Brasil,Solanum pseudo-quina
AmzPA134,"Monte Dourado, Esec do Jari, floresta pluvial subserrana",-0.6425,-53.0461111111111,Brasil,Inga capitata
CerMS103,"Ribas do Rio Pardo, cerrado",-20.4594444444444,-53.7888888888889,Brasil,Bauhinia rufa
AmzAM164,"Borba, floresta pluvial de terra firme",-4.41972222222222,-59.5036111111111,Brasil,Hebepetalum humiriifolium
CerMG234,"Patrocínio, Aeroporto, cerrado",-18.8783333333333,-47.0058333333333,Brasil,Cybistax antisyphilitica
AtlMG125,"Congonhas do Norte, floresta semidecídua",-18.7819444444444,-43.6822222222222,Brasil,Ixora brevifolia
CerGO046,"Aparecida do Rio Doce, cerradão distrófico",-18.2475,-51.1733333333333,Brasil,Davilla grandiflora
AtlPR109,"Bela Vista do Paraíso, floresta semidecídua",-22.975,-51.1838888888889,Brasil,Esenbeckia febrifuga
AmzAM171,"Tapauá, Balsa do Rio Jutaí, floresta pluvial de terra firme",-5.44361111111111,-62.1022222222222,Brasil,Isertia hypoleuca
CaaBA025,"Pindobaçu, caatinga quartzítica",-10.8255555555556,-40.4608333333333,Brasil,Bauhinia pulchella
CaaCE016,"Santa Quitéria, caatinga quartzosa",-4.29361111111111,-40.0966666666667,Brasil,Manihot carthagenensis
AtlPR086,"Canyon Guartelá, floresta estacional de araucária",-24.6747222222222,-50.1588888888889,Brasil,Allophylus guaraniticus
CaaCE002,"Santana do Acaraú, caatinga arenícola aluvional",-3.33138888888889,-40.1611111111111,Brasil,Crateva tapia
AmzRO060,"Pimenta Bueno, floresta estacional subserrana",-12.0344444444444,-60.6080555555556,Brasil,Neea ovalifolia
AtlRS047,"Caxias do Sul, floresta estacional de araucária",-29.0225,-51.2013888888889,Brasil,Cedrela fissilis
CaaMG011,"Matias Cardoso, Cajueiro, caatinga arbórea",-15.0030555555556,-43.9002777777778,Brasil,Galipea ciliata
AtlSP154,"Águas de Santa Bárbara, floresta semidecídua",-22.8766666666667,-49.2627777777778,Brasil,Faramea latifolia
CerMG047,"Montezuma, cerrado",-15.1013888888889,-42.3533333333333,Brasil,Pouteria torta
PamRS014,"Marmeleiro, mosaico arenícola costeiro",-33.0494444444444,-53.0794444444444,Brasil,Erythroxylum argentinum
CerTO147,"Porto Nacional, Morro da Antena, cerrado rupícola",-10.7033333333333,-48.3075,Brasil,Vochysia rufa
CerTO057,"Miracema do Tocantins, floresta ripícola",-9.53222222222222,-48.4027777777778,Brasil,Xylosma benthamii
AtlRS069,"Santo Ângelo, floresta semidecídua",-28.1955555555556,-54.1719444444444,Brasil,Campomanesia xanthocarpa
AtlPR012,"Morro do Quitumbê, floresta pluvial",-25.2761111111111,-48.3025,Brasil,Rudgea jasminoides
CerMS096,"Santa Rita do Pardo, cerradão distrófico",-21.335,-52.9283333333333,Brasil,Pouteria torta
AtlSP187,"Itatinga, floresta semidecídua",-23.2658333333333,-48.5052777777778,Brasil,Manihot grahamii
AmzRO033,"Machadinho d’Oeste, Jatuarana, floresta pluvial de terra firme",-9.15861111111111,-62.2372222222222,Brasil,Tachigali chrysaloides
AmzPA119,"Alter do Chão, Morro da Piroca, cerradão distrófico",-2.48222222222222,-54.9625,Brasil,Phyllanthus acuminatus
CerBA029,"Grande Sertão Veredas, floresta ripícola",-14.7055555555556,-45.6180555555556,Brasil,Maytenus gonoclada
CerGO154,"Porangatu, cerrado",-12.8588888888889,-49.1047222222222,Brasil,Stryphnodendron rotundifolium
AtlBA001,"Conde, Barra do Itariri, mosaico arenícola costeiro",-11.8905555555556,-37.6016666666667,Brasil,Guatteria schomburgkiana
AtlSP155,"Bofete, floresta semidecídua",-22.9936111111111,-48.2316666666667,Brasil,Piper cernuum
CerTO115,"Palmeirante, cerrado",-7.81388888888889,-47.9430555555556,Brasil,Mabea fistulifera
AtlSP118,"Potirendaba, floresta semidecídua",-21.1266666666667,-49.3269444444444,Brasil,Siparuna guianensis
AmzAC028,"Santa Rosa do Purus, floresta estacional de terra firme",-9.52083333333333,-70.4219444444444,Brasil,Banara guianensis
CerGO061,"Serranópolis, cerrado",-18.14,-52.1002777777778,Brasil,Cordiera rigida
AtlBA132,"Seabra, floresta semidecídua",-12.3772222222222,-41.7777777777778,Brasil,Cordiera elliptica
CerBA021,"Correntina, Rio do Meio, floresta ripícola",-13.2430555555556,-44.5761111111111,Brasil,Guazuma ulmifolia
AtlBA101,"Cândido Sales, floresta semidecídua",-15.2216666666667,-41.1377777777778,Brasil,Erythroxylum deciduum
CerGO026,"Serranópolis, floresta ripícola",-18.2375,-51.9877777777778,Brasil,Ocotea diospyrifolia
AtlMG077,"Serra do Ambrósio, nanofloresta rupícola",-18.1025,-43.1033333333333,Brasil,Guapira hirsuta
AtlPR034,"Serra da Baitaca, nanofloresta rupícola",-25.3855555555556,-48.9997222222222,Brasil,Gaylussacia brasiliensis
CerMS050,"Rochedo, cerrado",-19.9325,-54.7869444444444,Brasil,Davilla grandiflora
AmzPA127,"Monte Dourado, Planalto de Bituba, floresta pluvial de terra firme",-1.18666666666667,-52.5797222222222,Brasil,Amaioua guianensis
CaaAL004,"Canapi, caatinga quartzosa",-9.13916666666667,-37.5558333333333,Brasil,Parapiptadenia zehntneri
AtlSC065,"Florianópolis, Morro do Ribeirão, floresta pluvial",-27.7169444444444,-48.5508333333333,Brasil,Ficus cestrifolia
CerMG204,"Patrocínio, Cratera, floresta semidecídua",-18.8788888888889,-46.8627777777778,Brasil,Geissanthus ambiguus
AmzPA041,"Capitão Poço, CPATU, floresta pluvial de terra firme",-1.74666666666667,-47.2097222222222,Brasil,Ocotea longifolia
CerMS081,"Paraíso das Águas, floresta ripícola",-19.2530555555556,-52.8083333333333,Brasil,Guettarda viburnoides
AtlPR018,"Parque Saint-Hilaire/Lange, floresta pluvial",-25.5875,-48.7561111111111,Brasil,Myrceugenia myrcioides
AtlMG218,"São Domingos da Bocaina, floresta semidecídua",-21.8038888888889,-43.9308333333333,Brasil,Casearia arborea
AtlBA068,"Serra do Conduru, Uruçuca, floresta pluvial",-14.49,-39.1066666666667,Brasil,Pera glabrata
AmzPA211,"São Félix do Xingu, Aldeia Asurini, floresta estacional de terra firme",-7.21888888888889,-52.5561111111111,Brasil,Pachira paraensis
CerGO008,"Cachoeira Alta, floresta ripícola",-18.7605555555556,-50.8916666666667,Brasil,Eugenia pyriformis
AtlSC038,"Morro Grande, floresta pluvial",-28.7997222222222,-49.68,Brasil,Myrcia brasiliensis
AmzAM131,"Inselbergs da Morraria do Abonari, nanofloresta rupícola",-1.37027777777778,-60.2713888888889,Brasil,Hymenolobium petraeum
AtlBA091,"Itapetinga, floresta semidecídua",-15.1688888888889,-40.1752777777778,Brasil,Inga marginata
AmzAM103,"Itacoatiara-Mirim, nanofloresta de areias brancas",-0.145833333333333,-66.9733333333333,Brasil,Pagamea coriacea
AmzPA216,"Serra do Cachimbo, Rio Ipiranga, floresta estacional subserrana",-9.26805555555556,-54.4855555555556,Brasil,Astrocaryum aculeatum
AmzAM220,"Lago Manacapuru, floresta inundável de água negra",-3.13305555555556,-60.8969444444444,Brasil,Nectandra amazonum
AtlMG236,"Coqueiral, floresta semidecídua",-21.1552777777778,-45.4727777777778,Brasil,Luehea divaricata
AtlBA099,"Barra do Choça, floresta semidecídua",-14.835,-40.5547222222222,Brasil,Solanum megalochiton
AmzAM122,"Manaus, Ponta Negra, nanofloresta de areias brancas",-3.05138888888889,-60.1113888888889,Brasil,Amanoa glaucophylla
AtlPR085,"Ventania, floresta estacional de araucária",-24.1747222222222,-50.2172222222222,Brasil,Banara tomentosa
AtlMG228,"Uberlândia, Miranda, floresta semidecídua",-18.9288888888889,-48.0633333333333,Brasil,Inga laurina
AtlSC029,"Florianópolis, Vargem do Bom Jesus, floresta pluvial",-27.4527777777778,-48.4222222222222,Brasil,Vernonanthura petiolaris
PamRS004,"Tapes, mosaico arenícola costeiro",-30.6344444444444,-51.3177777777778,Brasil,Myrsine umbellata
AmzAM198,"Codajás, Rio Solimões, floresta inundável de água branca",-3.79972222222222,-62.1716666666667,Brasil,Swartzia arborescens
CerTO010,"Bandeirantes do Tocantins, floresta ripícola",-7.74777777777778,-48.6005555555556,Brasil,Retiniphyllum kuhlmannii
CerPI024,"Sete Cidades, cerradão mesotrófico",-4.09583333333333,-41.625,Brasil,Himatanthus drasticus
AtlBA057,"Barrolândia, floresta pluvial",-16.095,-39.2008333333333,Brasil,Ocotea glauca
AtlSC103,"Rio dos Cedros, floresta nebular",-26.5497222222222,-49.41,Brasil,Ocotea nectandrifolia
AtlBA052,"Itabuna, floresta pluvial",-14.7138888888889,-39.2727777777778,Brasil,Casearia guianensis
AtlSP018,"Mongaguá, floresta pluvial",-24.0425,-46.7361111111111,Brasil,Hymenaea courbaril
CaaBA043,"Ibipeba, caatinga carbonática",-11.6497222222222,-42.0619444444444,Brasil,Senna acuruensis
CaaBA020,"Jaguarari, caatinga quartzítica",-10.1858333333333,-40.2591666666667,Brasil,Tabernaemontana solanifolia
AtlSP184,"Bragança Paulista, floresta semidecídua",-22.935,-46.7038888888889,Brasil,Aspidosperma ramiflorum
AtlSP002,"Caraguatatuba, mosaico arenícola costeiro",-23.6188888888889,-45.3633333333333,Brasil,Eugenia arenaria
AmzPA106,"Belterra, Aramanaí, floresta estacional de terra firme",-2.69555555555556,-54.9822222222222,Brasil,Clarisia ilicifolia
CerTO018,"Aragominas, nanofloresta areno-rupícola",-7.2025,-48.5272222222222,Brasil,Erythroxylum citrifolium
AmzAC027,"Serra do Divisor, Porto Walter, nanofloresta rupícola",-8.41305555555556,-73.3255555555556,Brasil,Ormosia nobilis
CerMT055,"Alto Paraguai, floresta ripícola",-14.4925,-56.4811111111111,Brasil,Siparuna guianensis
AtlMG171,"Wenceslau Brás, floresta nebular",-22.5438888888889,-45.3575,Brasil,Machaerium villosum
AmzRO043,"Ji-Paraná, Rio Machado, floresta estacional inundável",-10.8363888888889,-61.9061111111111,Brasil,Genipa americana
AmzAM125,"Serra do Aracá, Maciço Norte, floresta nebular",0.952222222222222,-63.3444444444444,Brasil,Minquartia guianensis
AmzPA112,"Tucuruí, Novo Repartimento, floresta estacional de terra firme",-4.51277777777778,-49.8852777777778,Brasil,Pseudima frutescens
AmzRR009,"Território Yanomami Maiyoobtedi e Botamatatedi, floresta pluvial subserrana",3.3475,-63.3997222222222,Brasil,Guarea velutina
CerGO013,"Luziânia, floresta ripícola",-16.2494444444444,-47.8533333333333,Brasil,Schefflera morototoni
CerGO126,"Posse, floresta ripícola",-14.0591666666667,-46.2766666666667,Brasil,Psidium guineense
AtlSC058,"Trombudo, floresta pluvial",-27.27,-49.7702777777778,Brasil,Eugenia beaurepairiana
CerTO052,"Goiatins, floresta ripícola",-7.98833333333333,-47.5563888888889,Brasil,Sparattanthelium borororum
AmzAM095,"Estrada de Cucuí, Perimetral Norte, nanofloresta de areias brancas",0.466944444444444,-66.5230555555556,Brasil,Hevea nitida
AmzPA216,"Serra do Cachimbo, Rio Ipiranga, floresta estacional subserrana",-9.26805555555556,-54.4855555555556,Brasil,Palicourea corymbifera
CaaRN001,"Touros, floresta decídua",-5.24888888888889,-35.6313888888889,Brasil,Clusia paralicola
AtlRS011,"Morro Azul, floresta pluvial",-29.4425,-50.0069444444444,Brasil,Trixis praestans
CerMT003,"Sorriso, floresta ripícola",-12.2930555555556,-55.965,Brasil,Miconia splendens
AmzRO033,"Machadinho d’Oeste, Jatuarana, floresta pluvial de terra firme",-9.15861111111111,-62.2372222222222,Brasil,Aspidosperma carapanauba
AtlSP095,"Riversul, floresta estacional de araucária",-23.8780555555556,-49.4575,Brasil,Esenbeckia grandiflora
AmzAM166,"Borba, Rio Preto do Igapó-Açu, floresta pluvial de terra firme",-4.57861111111111,-61.1963888888889,Brasil,Ormosia discolor
AtlSP169,"Araraquara, floresta semidecídua",-21.8225,-48.0319444444444,Brasil,Alchornea triplinervia
AtlSP036,"Taubaté, floresta pluvial",-23.0908333333333,-45.5063888888889,Brasil,Erythroxylum daphnites
CerMT066,"Itiquira, floresta ripícola",-17.2305555555556,-54.5741666666667,Brasil,Cecropia pachystachya
AtlCE021,"Baturité, floresta semidecídua",-4.30222222222222,-38.92,Brasil,Zanthoxylum acuminatum
CerDF011,"Águas Emendadas, cerrado",-15.5552777777778,-47.6272222222222,Brasil,Syagrus comosa
AtlRS101,"Caçapava do Sul, floresta semidecídua",-30.4308333333333,-53.3777777777778,Brasil,Myrcia splendens
